Date,DateKey,Year,Quarter,Month,MonthName,MonthIdx,Day,FiscalYear,FiscalQuarter,FiscalMonth,Weekday,IsWeekend,IsCurrentMonth,SeasonalityWeight,TrendWeight,DemandWeight
2024-09-20,20240920,2024,Q3,9,Sep,202409,20,2024,FQ2,6,Friday,False,False,1.0,1.0863738738738737,1.0863738738738737
2024-09-21,20240921,2024,Q3,9,Sep,202409,21,2024,FQ2,6,Saturday,True,False,1.15,1.0865615615615616,1.2495457957957958
2024-09-22,20240922,2024,Q3,9,Sep,202409,22,2024,FQ2,6,Sunday,True,False,1.15,1.0867492492492492,1.2497616366366364
2024-09-23,20240923,2024,Q3,9,Sep,202409,23,2024,FQ2,6,Monday,False,False,1.0,1.0869369369369368,1.0869369369369368
2024-09-24,20240924,2024,Q3,9,Sep,202409,24,2024,FQ2,6,Tuesday,False,False,1.0,1.0871246246246247,1.0871246246246247
2024-09-25,20240925,2024,Q3,9,Sep,202409,25,2024,FQ2,6,Wednesday,False,False,1.0,1.0873123123123123,1.0873123123123123
2024-09-26,20240926,2024,Q3,9,Sep,202409,26,2024,FQ2,6,Thursday,False,False,1.0,1.0875,1.0875
2024-09-27,20240927,2024,Q3,9,Sep,202409,27,2024,FQ2,6,Friday,False,False,1.0,1.0876876876876875,1.0876876876876875
2024-09-28,20240928,2024,Q3,9,Sep,202409,28,2024,FQ2,6,Saturday,True,False,1.15,1.0878753753753754,1.2510566816816815
2024-09-29,20240929,2024,Q3,9,Sep,202409,29,2024,FQ2,6,Sunday,True,False,1.15,1.088063063063063,1.2512725225225223
2024-09-30,20240930,2024,Q3,9,Sep,202409,30,2024,FQ2,6,Monday,False,False,1.0,1.0882507507507506,1.0882507507507506
2024-10-01,20241001,2024,Q4,10,Oct,202410,1,2024,FQ3,7,Tuesday,False,False,1.06,1.0884384384384385,1.1537447447447449
2024-10-02,20241002,2024,Q4,10,Oct,202410,2,2024,FQ3,7,Wednesday,False,False,1.06,1.088626126126126,1.1539436936936938
2024-10-03,20241003,2024,Q4,10,Oct,202410,3,2024,FQ3,7,Thursday,False,False,1.06,1.0888138138138137,1.1541426426426427
2024-10-04,20241004,2024,Q4,10,Oct,202410,4,2024,FQ3,7,Friday,False,False,1.06,1.0890015015015013,1.1543415915915916
2024-10-05,20241005,2024,Q4,10,Oct,202410,5,2024,FQ3,7,Saturday,True,False,1.2189999999999999,1.0891891891891892,1.3277216216216214
2024-10-06,20241006,2024,Q4,10,Oct,202410,6,2024,FQ3,7,Sunday,True,False,1.2189999999999999,1.0893768768768768,1.3279504129129127
2024-10-07,20241007,2024,Q4,10,Oct,202410,7,2024,FQ3,7,Monday,False,False,1.06,1.0895645645645644,1.1549384384384382
2024-10-08,20241008,2024,Q4,10,Oct,202410,8,2024,FQ3,7,Tuesday,False,False,1.06,1.0897522522522523,1.1551373873873874
2024-10-09,20241009,2024,Q4,10,Oct,202410,9,2024,FQ3,7,Wednesday,False,False,1.06,1.0899399399399399,1.1553363363363363
2024-10-10,20241010,2024,Q4,10,Oct,202410,10,2024,FQ3,7,Thursday,False,False,1.06,1.0901276276276275,1.1555352852852852
2024-10-11,20241011,2024,Q4,10,Oct,202410,11,2024,FQ3,7,Friday,False,False,1.06,1.0903153153153153,1.1557342342342343
2024-10-12,20241012,2024,Q4,10,Oct,202410,12,2024,FQ3,7,Saturday,True,False,1.2189999999999999,1.090503003003003,1.3293231606606604
2024-10-13,20241013,2024,Q4,10,Oct,202410,13,2024,FQ3,7,Sunday,True,False,1.2189999999999999,1.0906906906906906,1.3295519519519516
2024-10-14,20241014,2024,Q4,10,Oct,202410,14,2024,FQ3,7,Monday,False,False,1.06,1.0908783783783784,1.1563310810810812
2024-10-15,20241015,2024,Q4,10,Oct,202410,15,2024,FQ3,7,Tuesday,False,False,1.06,1.091066066066066,1.15653003003003
2024-10-16,20241016,2024,Q4,10,Oct,202410,16,2024,FQ3,7,Wednesday,False,False,1.06,1.0912537537537537,1.156728978978979
2024-10-17,20241017,2024,Q4,10,Oct,202410,17,2024,FQ3,7,Thursday,False,False,1.06,1.0914414414414413,1.1569279279279279
2024-10-18,20241018,2024,Q4,10,Oct,202410,18,2024,FQ3,7,Friday,False,False,1.06,1.0916291291291291,1.157126876876877
2024-10-19,20241019,2024,Q4,10,Oct,202410,19,2024,FQ3,7,Saturday,True,False,1.2189999999999999,1.0918168168168167,1.3309246996996995
2024-10-20,20241020,2024,Q4,10,Oct,202410,20,2024,FQ3,7,Sunday,True,False,1.2189999999999999,1.0920045045045044,1.3311534909909908
2024-10-21,20241021,2024,Q4,10,Oct,202410,21,2024,FQ3,7,Monday,False,False,1.06,1.0921921921921922,1.157723723723724
2024-10-22,20241022,2024,Q4,10,Oct,202410,22,2024,FQ3,7,Tuesday,False,False,1.06,1.0923798798798798,1.1579226726726728
2024-10-23,20241023,2024,Q4,10,Oct,202410,23,2024,FQ3,7,Wednesday,False,False,1.06,1.0925675675675675,1.1581216216216215
2024-10-24,20241024,2024,Q4,10,Oct,202410,24,2024,FQ3,7,Thursday,False,False,1.06,1.092755255255255,1.1583205705705704
2024-10-25,20241025,2024,Q4,10,Oct,202410,25,2024,FQ3,7,Friday,False,False,1.06,1.092942942942943,1.1585195195195195
2024-10-26,20241026,2024,Q4,10,Oct,202410,26,2024,FQ3,7,Saturday,True,False,1.2189999999999999,1.0931306306306305,1.3325262387387384
2024-10-27,20241027,2024,Q4,10,Oct,202410,27,2024,FQ3,7,Sunday,True,False,1.2189999999999999,1.0933183183183182,1.3327550300300297
2024-10-28,20241028,2024,Q4,10,Oct,202410,28,2024,FQ3,7,Monday,False,False,1.06,1.093506006006006,1.1591163663663664
2024-10-29,20241029,2024,Q4,10,Oct,202410,29,2024,FQ3,7,Tuesday,False,False,1.06,1.0936936936936936,1.1593153153153153
2024-10-30,20241030,2024,Q4,10,Oct,202410,30,2024,FQ3,7,Wednesday,False,False,1.06,1.0938813813813812,1.1595142642642642
2024-10-31,20241031,2024,Q4,10,Oct,202410,31,2024,FQ3,7,Thursday,False,False,1.06,1.094069069069069,1.1597132132132133
2024-11-01,20241101,2024,Q4,11,Nov,202411,1,2024,FQ3,8,Friday,False,False,1.2,1.0942567567567567,1.313108108108108
2024-11-02,20241102,2024,Q4,11,Nov,202411,2,2024,FQ3,8,Saturday,True,False,1.38,1.0944444444444443,1.510333333333333
2024-11-03,20241103,2024,Q4,11,Nov,202411,3,2024,FQ3,8,Sunday,True,False,1.38,1.0946321321321322,1.5105923423423422
2024-11-04,20241104,2024,Q4,11,Nov,202411,4,2024,FQ3,8,Monday,False,False,1.2,1.0948198198198198,1.3137837837837838
2024-11-05,20241105,2024,Q4,11,Nov,202411,5,2024,FQ3,8,Tuesday,False,False,1.2,1.0950075075075074,1.3140090090090089
2024-11-06,20241106,2024,Q4,11,Nov,202411,6,2024,FQ3,8,Wednesday,False,False,1.2,1.095195195195195,1.314234234234234
2024-11-07,20241107,2024,Q4,11,Nov,202411,7,2024,FQ3,8,Thursday,False,False,1.2,1.0953828828828829,1.3144594594594594
2024-11-08,20241108,2024,Q4,11,Nov,202411,8,2024,FQ3,8,Friday,False,False,1.2,1.0955705705705705,1.3146846846846845
2024-11-09,20241109,2024,Q4,11,Nov,202411,9,2024,FQ3,8,Saturday,True,False,1.38,1.0957582582582581,1.5121463963963961
2024-11-10,20241110,2024,Q4,11,Nov,202411,10,2024,FQ3,8,Sunday,True,False,1.38,1.095945945945946,1.5124054054054052
2024-11-11,20241111,2024,Q4,11,Nov,202411,11,2024,FQ3,8,Monday,False,False,1.2,1.0961336336336336,1.3153603603603603
2024-11-12,20241112,2024,Q4,11,Nov,202411,12,2024,FQ3,8,Tuesday,False,False,1.2,1.0963213213213212,1.3155855855855854
2024-11-13,20241113,2024,Q4,11,Nov,202411,13,2024,FQ3,8,Wednesday,False,False,1.2,1.0965090090090088,1.3158108108108106
2024-11-14,20241114,2024,Q4,11,Nov,202411,14,2024,FQ3,8,Thursday,False,False,1.2,1.0966966966966967,1.316036036036036
2024-11-15,20241115,2024,Q4,11,Nov,202411,15,2024,FQ3,8,Friday,False,False,1.2,1.0968843843843843,1.3162612612612612
2024-11-16,20241116,2024,Q4,11,Nov,202411,16,2024,FQ3,8,Saturday,True,False,1.38,1.097072072072072,1.5139594594594592
2024-11-17,20241117,2024,Q4,11,Nov,202411,17,2024,FQ3,8,Sunday,True,False,1.38,1.0972597597597598,1.5142184684684683
2024-11-18,20241118,2024,Q4,11,Nov,202411,18,2024,FQ3,8,Monday,False,False,1.2,1.0974474474474474,1.3169369369369368
2024-11-19,20241119,2024,Q4,11,Nov,202411,19,2024,FQ3,8,Tuesday,False,False,1.2,1.097635135135135,1.3171621621621619
2024-11-20,20241120,2024,Q4,11,Nov,202411,20,2024,FQ3,8,Wednesday,False,False,1.2,1.0978228228228228,1.3173873873873874
2024-11-21,20241121,2024,Q4,11,Nov,202411,21,2024,FQ3,8,Thursday,False,False,1.2,1.0980105105105105,1.3176126126126124
2024-11-22,20241122,2024,Q4,11,Nov,202411,22,2024,FQ3,8,Friday,False,False,1.2,1.098198198198198,1.3178378378378377
2024-11-23,20241123,2024,Q4,11,Nov,202411,23,2024,FQ3,8,Saturday,True,False,1.38,1.098385885885886,1.5157725225225225
2024-11-24,20241124,2024,Q4,11,Nov,202411,24,2024,FQ3,8,Sunday,True,False,1.38,1.0985735735735735,1.5160315315315314
2024-11-25,20241125,2024,Q4,11,Nov,202411,25,2024,FQ3,8,Monday,False,False,1.2,1.0987612612612612,1.3185135135135133
2024-11-26,20241126,2024,Q4,11,Nov,202411,26,2024,FQ3,8,Tuesday,False,False,1.2,1.0989489489489488,1.3187387387387386
2024-11-27,20241127,2024,Q4,11,Nov,202411,27,2024,FQ3,8,Wednesday,False,False,1.2,1.0991366366366366,1.3189639639639639
2024-11-28,20241128,2024,Q4,11,Nov,202411,28,2024,FQ3,8,Thursday,False,False,1.2,1.0993243243243243,1.3191891891891891
2024-11-29,20241129,2024,Q4,11,Nov,202411,29,2024,FQ3,8,Friday,False,False,1.2,1.0995120120120119,1.3194144144144142
2024-11-30,20241130,2024,Q4,11,Nov,202411,30,2024,FQ3,8,Saturday,True,False,1.38,1.0996996996996997,1.5175855855855855
2024-12-01,20241201,2024,Q4,12,Dec,202412,1,2024,FQ3,9,Sunday,True,False,1.5525,1.0998873873873873,1.707575168918919
2024-12-02,20241202,2024,Q4,12,Dec,202412,2,2024,FQ3,9,Monday,False,False,1.35,1.100075075075075,1.4851013513513514
2024-12-03,20241203,2024,Q4,12,Dec,202412,3,2024,FQ3,9,Tuesday,False,False,1.35,1.1002627627627626,1.4853547297297296
2024-12-04,20241204,2024,Q4,12,Dec,202412,4,2024,FQ3,9,Wednesday,False,False,1.35,1.1004504504504504,1.485608108108108
2024-12-05,20241205,2024,Q4,12,Dec,202412,5,2024,FQ3,9,Thursday,False,False,1.35,1.100638138138138,1.4858614864864865
2024-12-06,20241206,2024,Q4,12,Dec,202412,6,2024,FQ3,9,Friday,False,False,1.35,1.1008258258258257,1.4861148648648648
2024-12-07,20241207,2024,Q4,12,Dec,202412,7,2024,FQ3,9,Saturday,True,False,1.5525,1.1010135135135135,1.7093234797297296
2024-12-08,20241208,2024,Q4,12,Dec,202412,8,2024,FQ3,9,Sunday,True,False,1.5525,1.1012012012012011,1.7096148648648648
2024-12-09,20241209,2024,Q4,12,Dec,202412,9,2024,FQ3,9,Monday,False,False,1.35,1.1013888888888888,1.486875
2024-12-10,20241210,2024,Q4,12,Dec,202412,10,2024,FQ3,9,Tuesday,False,False,1.35,1.1015765765765766,1.4871283783783784
2024-12-11,20241211,2024,Q4,12,Dec,202412,11,2024,FQ3,9,Wednesday,False,False,1.35,1.1017642642642642,1.4873817567567569
2024-12-12,20241212,2024,Q4,12,Dec,202412,12,2024,FQ3,9,Thursday,False,False,1.35,1.1019519519519518,1.4876351351351351
2024-12-13,20241213,2024,Q4,12,Dec,202412,13,2024,FQ3,9,Friday,False,False,1.35,1.1021396396396397,1.4878885135135136
2024-12-14,20241214,2024,Q4,12,Dec,202412,14,2024,FQ3,9,Saturday,True,False,1.5525,1.1023273273273273,1.7113631756756755
2024-12-15,20241215,2024,Q4,12,Dec,202412,15,2024,FQ3,9,Sunday,True,False,1.5525,1.102515015015015,1.7116545608108107
2024-12-16,20241216,2024,Q4,12,Dec,202412,16,2024,FQ3,9,Monday,False,False,1.35,1.1027027027027025,1.4886486486486485
2024-12-17,20241217,2024,Q4,12,Dec,202412,17,2024,FQ3,9,Tuesday,False,False,1.35,1.1028903903903904,1.488902027027027
2024-12-18,20241218,2024,Q4,12,Dec,202412,18,2024,FQ3,9,Wednesday,False,False,1.35,1.103078078078078,1.4891554054054055
2024-12-19,20241219,2024,Q4,12,Dec,202412,19,2024,FQ3,9,Thursday,False,False,1.35,1.1032657657657656,1.4894087837837837
2024-12-20,20241220,2024,Q4,12,Dec,202412,20,2024,FQ3,9,Friday,False,False,1.35,1.1034534534534535,1.4896621621621622
2024-12-21,20241221,2024,Q4,12,Dec,202412,21,2024,FQ3,9,Saturday,True,False,1.5525,1.103641141141141,1.7134028716216216
2024-12-22,20241222,2024,Q4,12,Dec,202412,22,2024,FQ3,9,Sunday,True,False,1.5525,1.1038288288288287,1.7136942567567566
2024-12-23,20241223,2024,Q4,12,Dec,202412,23,2024,FQ3,9,Monday,False,False,1.35,1.1040165165165163,1.4904222972972971
2024-12-24,20241224,2024,Q4,12,Dec,202412,24,2024,FQ3,9,Tuesday,False,False,1.35,1.1042042042042042,1.4906756756756758
2024-12-25,20241225,2024,Q4,12,Dec,202412,25,2024,FQ3,9,Wednesday,False,False,1.35,1.1043918918918918,1.490929054054054
2024-12-26,20241226,2024,Q4,12,Dec,202412,26,2024,FQ3,9,Thursday,False,False,1.35,1.1045795795795794,1.4911824324324323
2024-12-27,20241227,2024,Q4,12,Dec,202412,27,2024,FQ3,9,Friday,False,False,1.35,1.1047672672672673,1.491435810810811
2024-12-28,20241228,2024,Q4,12,Dec,202412,28,2024,FQ3,9,Saturday,True,False,1.5525,1.1049549549549549,1.7154425675675675
2024-12-29,20241229,2024,Q4,12,Dec,202412,29,2024,FQ3,9,Sunday,True,False,1.5525,1.1051426426426425,1.7157339527027025
2024-12-30,20241230,2024,Q4,12,Dec,202412,30,2024,FQ3,9,Monday,False,False,1.35,1.1053303303303303,1.492195945945946
2024-12-31,20241231,2024,Q4,12,Dec,202412,31,2024,FQ3,9,Tuesday,False,False,1.35,1.105518018018018,1.4924493243243244
2025-01-01,20250101,2025,Q1,1,Jan,202501,1,2024,FQ4,10,Wednesday,False,False,0.9,1.1057057057057056,0.9951351351351351
2025-01-02,20250102,2025,Q1,1,Jan,202501,2,2024,FQ4,10,Thursday,False,False,0.9,1.1058933933933934,0.9953040540540541
2025-01-03,20250103,2025,Q1,1,Jan,202501,3,2024,FQ4,10,Friday,False,False,0.9,1.106081081081081,0.995472972972973
2025-01-04,20250104,2025,Q1,1,Jan,202501,4,2024,FQ4,10,Saturday,True,False,1.035,1.1062687687687687,1.1449881756756755
2025-01-05,20250105,2025,Q1,1,Jan,202501,5,2024,FQ4,10,Sunday,True,False,1.035,1.1064564564564563,1.1451824324324322
2025-01-06,20250106,2025,Q1,1,Jan,202501,6,2024,FQ4,10,Monday,False,False,0.9,1.1066441441441441,0.9959797297297297
2025-01-07,20250107,2025,Q1,1,Jan,202501,7,2024,FQ4,10,Tuesday,False,False,0.9,1.1068318318318318,0.9961486486486486
2025-01-08,20250108,2025,Q1,1,Jan,202501,8,2024,FQ4,10,Wednesday,False,False,0.9,1.1070195195195194,0.9963175675675675
2025-01-09,20250109,2025,Q1,1,Jan,202501,9,2024,FQ4,10,Thursday,False,False,0.9,1.1072072072072072,0.9964864864864865
2025-01-10,20250110,2025,Q1,1,Jan,202501,10,2024,FQ4,10,Friday,False,False,0.9,1.1073948948948948,0.9966554054054054
2025-01-11,20250111,2025,Q1,1,Jan,202501,11,2024,FQ4,10,Saturday,True,False,1.035,1.1075825825825825,1.1463479729729729
2025-01-12,20250112,2025,Q1,1,Jan,202501,12,2024,FQ4,10,Sunday,True,False,1.035,1.10777027027027,1.1465422297297294
2025-01-13,20250113,2025,Q1,1,Jan,202501,13,2024,FQ4,10,Monday,False,False,0.9,1.107957957957958,0.9971621621621621
2025-01-14,20250114,2025,Q1,1,Jan,202501,14,2024,FQ4,10,Tuesday,False,False,0.9,1.1081456456456455,0.997331081081081
2025-01-15,20250115,2025,Q1,1,Jan,202501,15,2024,FQ4,10,Wednesday,False,False,0.9,1.1083333333333332,0.9974999999999998
2025-01-16,20250116,2025,Q1,1,Jan,202501,16,2024,FQ4,10,Thursday,False,False,0.9,1.108521021021021,0.997668918918919
2025-01-17,20250117,2025,Q1,1,Jan,202501,17,2024,FQ4,10,Friday,False,False,0.9,1.1087087087087086,0.9978378378378377
2025-01-18,20250118,2025,Q1,1,Jan,202501,18,2024,FQ4,10,Saturday,True,False,1.035,1.1088963963963963,1.14770777027027
2025-01-19,20250119,2025,Q1,1,Jan,202501,19,2024,FQ4,10,Sunday,True,False,1.035,1.109084084084084,1.147902027027027
2025-01-20,20250120,2025,Q1,1,Jan,202501,20,2024,FQ4,10,Monday,False,False,0.9,1.1092717717717717,0.9983445945945946
2025-01-21,20250121,2025,Q1,1,Jan,202501,21,2024,FQ4,10,Tuesday,False,False,0.9,1.1094594594594593,0.9985135135135135
2025-01-22,20250122,2025,Q1,1,Jan,202501,22,2024,FQ4,10,Wednesday,False,False,0.9,1.1096471471471472,0.9986824324324325
2025-01-23,20250123,2025,Q1,1,Jan,202501,23,2024,FQ4,10,Thursday,False,False,0.9,1.1098348348348348,0.9988513513513514
2025-01-24,20250124,2025,Q1,1,Jan,202501,24,2024,FQ4,10,Friday,False,False,0.9,1.1100225225225224,0.9990202702702702
2025-01-25,20250125,2025,Q1,1,Jan,202501,25,2024,FQ4,10,Saturday,True,False,1.035,1.11021021021021,1.1490675675675672
2025-01-26,20250126,2025,Q1,1,Jan,202501,26,2024,FQ4,10,Sunday,True,False,1.035,1.110397897897898,1.1492618243243242
2025-01-27,20250127,2025,Q1,1,Jan,202501,27,2024,FQ4,10,Monday,False,False,0.9,1.1105855855855855,0.999527027027027
2025-01-28,20250128,2025,Q1,1,Jan,202501,28,2024,FQ4,10,Tuesday,False,False,0.9,1.1107732732732731,0.9996959459459458
2025-01-29,20250129,2025,Q1,1,Jan,202501,29,2024,FQ4,10,Wednesday,False,False,0.9,1.110960960960961,0.9998648648648649
2025-01-30,20250130,2025,Q1,1,Jan,202501,30,2024,FQ4,10,Thursday,False,False,0.9,1.1111486486486486,1.0000337837837838
2025-01-31,20250131,2025,Q1,1,Jan,202501,31,2024,FQ4,10,Friday,False,False,0.9,1.1113363363363362,1.0002027027027027
2025-02-01,20250201,2025,Q1,2,Feb,202502,1,2024,FQ4,11,Saturday,True,False,1.058,1.1115240240240238,1.1759924174174172
2025-02-02,20250202,2025,Q1,2,Feb,202502,2,2024,FQ4,11,Sunday,True,False,1.058,1.1117117117117117,1.1761909909909911
2025-02-03,20250203,2025,Q1,2,Feb,202502,3,2024,FQ4,11,Monday,False,False,0.92,1.1118993993993993,1.0229474474474474
2025-02-04,20250204,2025,Q1,2,Feb,202502,4,2024,FQ4,11,Tuesday,False,False,0.92,1.112087087087087,1.02312012012012
2025-02-05,20250205,2025,Q1,2,Feb,202502,5,2024,FQ4,11,Wednesday,False,False,0.92,1.1122747747747748,1.0232927927927928
2025-02-06,20250206,2025,Q1,2,Feb,202502,6,2024,FQ4,11,Thursday,False,False,0.92,1.1124624624624624,1.0234654654654654
2025-02-07,20250207,2025,Q1,2,Feb,202502,7,2024,FQ4,11,Friday,False,False,0.92,1.11265015015015,1.023638138138138
2025-02-08,20250208,2025,Q1,2,Feb,202502,8,2024,FQ4,11,Saturday,True,False,1.058,1.1128378378378379,1.1773824324324325
2025-02-09,20250209,2025,Q1,2,Feb,202502,9,2024,FQ4,11,Sunday,True,False,1.058,1.1130255255255255,1.177581006006006
2025-02-10,20250210,2025,Q1,2,Feb,202502,10,2024,FQ4,11,Monday,False,False,0.92,1.113213213213213,1.024156156156156
2025-02-11,20250211,2025,Q1,2,Feb,202502,11,2024,FQ4,11,Tuesday,False,False,0.92,1.113400900900901,1.0243288288288288
2025-02-12,20250212,2025,Q1,2,Feb,202502,12,2024,FQ4,11,Wednesday,False,False,0.92,1.1135885885885886,1.0245015015015015
2025-02-13,20250213,2025,Q1,2,Feb,202502,13,2024,FQ4,11,Thursday,False,False,0.92,1.1137762762762762,1.024674174174174
2025-02-14,20250214,2025,Q1,2,Feb,202502,14,2024,FQ4,11,Friday,False,False,0.92,1.1139639639639638,1.0248468468468468
2025-02-15,20250215,2025,Q1,2,Feb,202502,15,2024,FQ4,11,Saturday,True,False,1.058,1.1141516516516516,1.1787724474474475
2025-02-16,20250216,2025,Q1,2,Feb,202502,16,2024,FQ4,11,Sunday,True,False,1.058,1.1143393393393393,1.178971021021021
2025-02-17,20250217,2025,Q1,2,Feb,202502,17,2024,FQ4,11,Monday,False,False,0.92,1.1145270270270269,1.0253648648648648
2025-02-18,20250218,2025,Q1,2,Feb,202502,18,2024,FQ4,11,Tuesday,False,False,0.92,1.1147147147147147,1.0255375375375375
2025-02-19,20250219,2025,Q1,2,Feb,202502,19,2024,FQ4,11,Wednesday,False,False,0.92,1.1149024024024023,1.0257102102102102
2025-02-20,20250220,2025,Q1,2,Feb,202502,20,2024,FQ4,11,Thursday,False,False,0.92,1.11509009009009,1.0258828828828828
2025-02-21,20250221,2025,Q1,2,Feb,202502,21,2024,FQ4,11,Friday,False,False,0.92,1.1152777777777776,1.0260555555555555
2025-02-22,20250222,2025,Q1,2,Feb,202502,22,2024,FQ4,11,Saturday,True,False,1.058,1.1154654654654654,1.1801624624624625
2025-02-23,20250223,2025,Q1,2,Feb,202502,23,2024,FQ4,11,Sunday,True,False,1.058,1.115653153153153,1.180361036036036
2025-02-24,20250224,2025,Q1,2,Feb,202502,24,2024,FQ4,11,Monday,False,False,0.92,1.1158408408408407,1.0265735735735735
2025-02-25,20250225,2025,Q1,2,Feb,202502,25,2024,FQ4,11,Tuesday,False,False,0.92,1.1160285285285285,1.0267462462462462
2025-02-26,20250226,2025,Q1,2,Feb,202502,26,2024,FQ4,11,Wednesday,False,False,0.92,1.1162162162162161,1.026918918918919
2025-02-27,20250227,2025,Q1,2,Feb,202502,27,2024,FQ4,11,Thursday,False,False,0.92,1.1164039039039038,1.0270915915915915
2025-02-28,20250228,2025,Q1,2,Feb,202502,28,2024,FQ4,11,Friday,False,False,0.92,1.1165915915915916,1.0272642642642644
2025-03-01,20250301,2025,Q1,3,Mar,202503,1,2024,FQ4,12,Saturday,True,False,1.15,1.1167792792792792,1.2842961711711711
2025-03-02,20250302,2025,Q1,3,Mar,202503,2,2024,FQ4,12,Sunday,True,False,1.15,1.1169669669669668,1.2845120120120117
2025-03-03,20250303,2025,Q1,3,Mar,202503,3,2024,FQ4,12,Monday,False,False,1.0,1.1171546546546547,1.1171546546546547
2025-03-04,20250304,2025,Q1,3,Mar,202503,4,2024,FQ4,12,Tuesday,False,False,1.0,1.1173423423423423,1.1173423423423423
2025-03-05,20250305,2025,Q1,3,Mar,202503,5,2024,FQ4,12,Wednesday,False,False,1.0,1.11753003003003,1.11753003003003
2025-03-06,20250306,2025,Q1,3,Mar,202503,6,2024,FQ4,12,Thursday,False,False,1.0,1.1177177177177176,1.1177177177177176
2025-03-07,20250307,2025,Q1,3,Mar,202503,7,2024,FQ4,12,Friday,False,False,1.0,1.1179054054054054,1.1179054054054054
2025-03-08,20250308,2025,Q1,3,Mar,202503,8,2024,FQ4,12,Saturday,True,False,1.15,1.118093093093093,1.2858070570570568
2025-03-09,20250309,2025,Q1,3,Mar,202503,9,2024,FQ4,12,Sunday,True,False,1.15,1.1182807807807806,1.2860228978978976
2025-03-10,20250310,2025,Q1,3,Mar,202503,10,2024,FQ4,12,Monday,False,False,1.0,1.1184684684684685,1.1184684684684685
2025-03-11,20250311,2025,Q1,3,Mar,202503,11,2024,FQ4,12,Tuesday,False,False,1.0,1.118656156156156,1.118656156156156
2025-03-12,20250312,2025,Q1,3,Mar,202503,12,2024,FQ4,12,Wednesday,False,False,1.0,1.1188438438438437,1.1188438438438437
2025-03-13,20250313,2025,Q1,3,Mar,202503,13,2024,FQ4,12,Thursday,False,False,1.0,1.1190315315315313,1.1190315315315313
2025-03-14,20250314,2025,Q1,3,Mar,202503,14,2024,FQ4,12,Friday,False,False,1.0,1.1192192192192192,1.1192192192192192
2025-03-15,20250315,2025,Q1,3,Mar,202503,15,2024,FQ4,12,Saturday,True,False,1.15,1.1194069069069068,1.2873179429429427
2025-03-16,20250316,2025,Q1,3,Mar,202503,16,2024,FQ4,12,Sunday,True,False,1.15,1.1195945945945944,1.2875337837837835
2025-03-17,20250317,2025,Q1,3,Mar,202503,17,2024,FQ4,12,Monday,False,False,1.0,1.1197822822822823,1.1197822822822823
2025-03-18,20250318,2025,Q1,3,Mar,202503,18,2024,FQ4,12,Tuesday,False,False,1.0,1.11996996996997,1.11996996996997
2025-03-19,20250319,2025,Q1,3,Mar,202503,19,2024,FQ4,12,Wednesday,False,False,1.0,1.1201576576576575,1.1201576576576575
2025-03-20,20250320,2025,Q1,3,Mar,202503,20,2024,FQ4,12,Thursday,False,False,1.0,1.1203453453453454,1.1203453453453454
2025-03-21,20250321,2025,Q1,3,Mar,202503,21,2024,FQ4,12,Friday,False,False,1.0,1.120533033033033,1.120533033033033
2025-03-22,20250322,2025,Q1,3,Mar,202503,22,2024,FQ4,12,Saturday,True,False,1.15,1.1207207207207206,1.2888288288288285
2025-03-23,20250323,2025,Q1,3,Mar,202503,23,2024,FQ4,12,Sunday,True,False,1.15,1.1209084084084084,1.2890446696696696
2025-03-24,20250324,2025,Q1,3,Mar,202503,24,2024,FQ4,12,Monday,False,False,1.0,1.121096096096096,1.121096096096096
2025-03-25,20250325,2025,Q1,3,Mar,202503,25,2024,FQ4,12,Tuesday,False,False,1.0,1.1212837837837837,1.1212837837837837
2025-03-26,20250326,2025,Q1,3,Mar,202503,26,2024,FQ4,12,Wednesday,False,False,1.0,1.1214714714714713,1.1214714714714713
2025-03-27,20250327,2025,Q1,3,Mar,202503,27,2024,FQ4,12,Thursday,False,False,1.0,1.1216591591591591,1.1216591591591591
2025-03-28,20250328,2025,Q1,3,Mar,202503,28,2024,FQ4,12,Friday,False,False,1.0,1.1218468468468468,1.1218468468468468
2025-03-29,20250329,2025,Q1,3,Mar,202503,29,2024,FQ4,12,Saturday,True,False,1.15,1.1220345345345344,1.2903397147147144
2025-03-30,20250330,2025,Q1,3,Mar,202503,30,2024,FQ4,12,Sunday,True,False,1.15,1.1222222222222222,1.2905555555555555
2025-03-31,20250331,2025,Q1,3,Mar,202503,31,2024,FQ4,12,Monday,False,False,1.0,1.1224099099099099,1.1224099099099099
2025-04-01,20250401,2025,Q2,4,Apr,202504,1,2025,FQ1,1,Tuesday,False,False,1.02,1.1225975975975975,1.1450495495495494
2025-04-02,20250402,2025,Q2,4,Apr,202504,2,2025,FQ1,1,Wednesday,False,False,1.02,1.122785285285285,1.1452409909909909
2025-04-03,20250403,2025,Q2,4,Apr,202504,3,2025,FQ1,1,Thursday,False,False,1.02,1.122972972972973,1.1454324324324323
2025-04-04,20250404,2025,Q2,4,Apr,202504,4,2025,FQ1,1,Friday,False,False,1.02,1.1231606606606606,1.1456238738738738
2025-04-05,20250405,2025,Q2,4,Apr,202504,5,2025,FQ1,1,Saturday,True,False,1.1729999999999998,1.1233483483483482,1.3176876126126122
